x_easting_m,y_northing_m,z_elevation_m
566588.7774078217,4190642.9902316644,120.22413793103448
566588.6877705408,4190643.0572288553,120.21906693711968
566588.5981847455,4190643.117877329,120.21399594320486
566588.5085474674,4190643.1848745206,120.20892494929006
566588.4189616748,4190643.245522998,120.20385395537525
566588.3292900769,4190643.3167526685,120.19878296146045
566588.2396184806,4190643.3879823415,120.19371196754564
566588.1501013372,4190643.440165866,120.18864097363083
566588.0604812277,4190643.505046824,120.18356997971603
566587.9709297643,4190643.561462828,120.17849898580121
566587.881206688,4190643.639041221,120.17342799188641
566587.7915694214,4190643.7060384206,120.1683569979716
566587.7020522845,4190643.758221951,120.1632860040568
566587.612432182,4190643.8231029133,120.15821501014199
566587.5227949197,4190643.8901001154,120.15314401622717
566587.4331576588,4190643.95709732,120.14807302231237
566587.3436062047,4190644.013513331,120.14300202839756
566587.2539861079,4190644.0783942975,120.13793103448276
566587.1644689785,4190644.130577833,120.13286004056795
566587.0747630792,4190644.2060399954,120.12778904665315
566586.9851773062,4190644.266688488,120.12271805273834
566586.8956086977,4190644.3252207423,120.11764705882354
566586.8060572515,4190644.381636758,120.11257606490872
566586.7163685191,4190644.454982687,120.10750507099391
566586.6268685582,4190644.5050499886,120.10243407707911
566586.5371455072,4190644.582628396,120.0973630831643
566586.447611227,4190644.636928177,120.0922920892495
566586.3579739833,4190644.7039253926,120.08722109533468
566586.268405384,4190644.762457655,120.08215010141988
566586.178853947,4190644.8188736774,120.07707910750507
566586.089233868,4190644.883754656,120.07200811359026
566585.9996652728,4190644.9422869203,120.06693711967546
566585.9100966788,4190645.0008191857,120.06186612576064
566585.8204937647,4190645.063583929,120.05679513184585
566585.730890852,4190645.1263486743,120.05172413793103
566585.6412192981,4190645.197578374,120.04665314401623
566585.5517193498,4190645.247645687,120.04158215010142
566585.4621507623,4190645.306177959,120.0365111561866
566585.3725993368,4190645.3625939903,120.0314401622718
566585.2829106281,4190645.4359399327,120.026369168357
566585.1933248842,4190645.4965884443,120.0212981744422
566585.103756302,4190645.5551207187,120.01622718052738
566585.0141362398,4190645.62000171,120.01115618661258
566584.9246019812,4190645.674301507,120.00608519269777
566584.8350505633,4190645.730717544,120.00101419878297
566584.7454133447,4190645.797714777,119.99594320486815
566584.6558790876,4190645.8520145784,119.99087221095334
566584.5662418718,4190645.919011814,119.98580121703854
566584.4767762609,4190645.964846661,119.98073022312373
566584.3871218874,4190646.033960136,119.97565922920893
566584.2975704774,4190646.090376181,119.97058823529412
566584.2080190685,4190646.1467922237,119.96551724137932
566584.1184676609,4190646.203208269,119.9604462474645
566584.0288647737,4190646.265973032,119.95537525354969
566583.9393305287,4190646.3202728406,119.95030425963489
566583.8497276444,4190646.383037607,119.94523326572008
566583.7601590793,4190646.4415698936,119.94016227180528
566583.6706419983,4190646.4937534668,119.93509127789046
566583.5811592387,4190646.5417045625,119.93002028397567
566583.4914705589,4190646.615050525,119.92494929006085
566583.4019534815,4190646.6672341013,119.91987829614604
566583.3124364052,4190646.719417677,119.91480730223124
566583.2229193301,4190646.771601255,119.90973630831643
566583.1332478161,4190646.842830982,119.90466531440163
566583.0437307435,4190646.8950145612,119.89959432048681
566582.954196512,4190646.949314381,119.89452332657201
566582.8645764822,4190647.014195396,119.8894523326572
566582.775110893,4190647.0600302615,119.8843813387424
566582.6855080256,4190647.1227950393,119.87931034482759
566582.5958708398,4190647.1897922955,119.87423935091277
566582.5064567336,4190647.2292784476,119.86916835699797
566582.4168710299,4190647.289926989,119.86409736308316
566582.3273368047,4190647.3442268143,119.85902636916836
566582.237802583,4190647.398526642,119.85395537525355
566582.1482168833,4190647.4591751858,119.84888438133875
566582.0586311849,4190647.5198237314,119.84381338742394
566581.9691999251,4190647.561426128,119.83874239350912
566581.8796485484,4190647.617842198,119.83367139959432
566581.7900456941,4190647.6806069855,119.82860040567951
566581.7005286394,4190647.7327905796,119.82352941176471
566581.6110287453,4190647.7828579345,119.8184584178499
566581.5215288524,4190647.8329252917,119.8133874239351
566581.4319946392,4190647.887225128,119.80831643002028
566581.3423574722,4190647.954222396,119.80324543610547
566581.2528747423,4190648.0021735174,119.79817444219067
566581.163374854,4190648.052240878,119.79310344827586
566581.0738234883,4190648.1086569563,119.78803245436106
566580.9843236023,4190648.1587243197,119.78296146044624
566580.894772239,4190648.2151404005,119.77789046653145
566580.8052895147,4190648.263091527,119.77281947261663
566580.715652357,4190648.3300888026,119.76774847870183
566580.626221113,4190648.371691213,119.76267748478702
566580.5366697524,4190648.4281072984,119.7576064908722
566580.447101236,4190648.486639622,119.7525354969574
566580.3576013579,4190648.536706992,119.7474645030426
566580.2680156847,4190648.5973555557,119.7423935091278
566580.1786359237,4190648.6326092565,119.73732251521298
566580.0890159344,4190648.6974903,119.73225152129817
566579.9994645832,4190648.75390639,119.72718052738337
566579.9099818701,4190648.8018575255,119.72210953346855
566579.8205677947,4190648.8413437074,119.71703853955376
566579.7310164471,4190648.8977598003,119.71196754563894
566579.6414994189,4190648.9499434163,119.70689655172414
566579.5520338691,4190648.9957783157,119.70182555780933
566579.4624996841,4190649.0500781736,119.69675456389453
566579.372879705,4190649.1149592255,119.69168356997972
566579.2834827948,4190649.152329174,119.6866125760649
566579.1939142952,4190649.21086151,119.6815415821501
566579.1044659076,4190649.2545801774,119.67647058823529
566579.0149660463,4190649.304647561,119.67139959432049
566578.9255348218,4190649.3462499925,119.66632860040568
566578.8359491682,4190649.4068985726,119.66125760649088
566578.7465007869,4190649.450617242,119.65618661257606
566578.65700093,4190649.500684631,119.65111561866127
566578.5674495976,4190649.557100735,119.64604462474645
566578.478052696,4190649.5944706923,119.64097363083164
566578.3885871598,4190649.640305607,119.63590263691684
566578.2990015134,4190649.700954191,119.63083164300203
566578.2095359772,4190649.7467891066,119.62576064908723
566578.1199674921,4190649.8053214564,119.62068965517241
566578.0305534364,4190649.844807655,119.6156186612576
566577.9410879056,4190649.8906425745,119.6105476673428
566577.8516052172,4190649.9385937317,119.60547667342799
566577.7620538953,4190649.995009846,119.60040567951319
566577.6725883676,4190650.0408447655,119.59533468559837
566577.5831571582,4190650.0824472117,119.59026369168357
566577.4936744741,4190650.130398372,119.58519269776876
566577.4041403153,4190650.1846982515,119.58012170385396
566577.3146404724,4190650.2347656554,119.57505070993915
566577.22517495,4190650.2806005795,119.56997971602433
566577.135795221,4190650.315854313,119.56490872210954
566577.046278225,4190650.368037957,119.55983772819472
566576.9567612304,4190650.420221602,119.55476673427992
566576.8674158208,4190650.451242859,119.54969574036511
566576.777933145,4190650.499194029,119.54462474645031
566576.6884333118,4190650.549261438,119.5395537525355
566576.5989677963,4190650.5950963707,119.53448275862068
566576.5094679652,4190650.645163782,119.52941176470588
566576.4200539268,4190650.684650001,119.52434077079107
566576.3305712561,4190650.7326011756,119.51926977687627
566576.24105427,4190650.7847848265,119.51419878296146
566576.1515716015,4190650.8327360046,119.50912778904666
566576.0621575669,4190650.872222224,119.50405679513185
566575.9727092166,4190650.9159409264,119.49898580121703
566575.8832951816,4190650.95542715,119.49391480730223
566575.7938296752,4190651.0012620916,119.48884381338742
566575.7042955374,4190651.055561988,119.48377281947262
566575.6150187722,4190651.078118304,119.4787018255578
566575.5254846364,4190651.1324182027,119.473630831643
566575.436036292,4190651.1761369095,119.4685598377282
566575.3465707906,4190651.221971856,119.4634888438134
566575.2571224482,4190651.265690564,119.45841784989858
566575.1678113706,4190651.292479363,119.45334685598377
566575.0782429243,4190651.351011745,119.44827586206897
566574.9888632142,4190651.3862655004,119.44320486815415
566574.8993977177,4190651.432100451,119.43813387423936
566574.8099150643,4190651.4800516423,119.43306288032454
566574.7204838854,4190651.5216541165,119.42799188640974
566574.631104181,4190651.5569078773,119.42292089249493
566574.541673004,4190651.5985103534,119.41784989858012
566574.4522246702,4190651.642229071,119.41277890466532
566574.3627248639,4190651.692296505,119.4077079107505
566574.2734137941,4190651.719085314,119.4026369168357
566574.1839139898,4190651.7691527503,119.39756592292089
566574.094551446,4190651.8022902766,119.39249492900609
566574.0050859591,4190651.8481252375,119.38742393509128
566573.9156891039,4190651.8854952427,119.38235294117646
566573.8262750917,4190651.924981489,119.37728194726166
566573.7368610806,4190651.9644677355,119.37221095334685
566573.6474299127,4190652.0060702236,119.36713995943205
566573.557947273,4190652.0540214274,119.36206896551724
566573.468670525,4190652.0765777673,119.35699797160244
566573.379119257,4190652.132993928,119.35192697768763
566573.2898081953,4190652.1597827473,119.34685598377283
566573.2003598744,4190652.203501478,119.34178498985801
566573.1108600821,4190652.2535689245,119.3367139959432
566573.021600495,4190652.2740090312,119.3316430020284
566572.9320492323,4190652.330425196,119.32657200811359
566572.8427724891,4190652.3529815422,119.32150101419879
566572.7533928022,4190652.388235322,119.31643002028397
566572.6638758552,4190652.440419014,119.31135902636917
566572.5745304846,4190652.471440319,119.30628803245436
566572.4851508002,4190652.5066941017,119.30121703853955
566572.395736802,4190652.546180363,119.29614604462475
566572.3062884902,4190652.589899102,119.29107505070994
566572.21696028,4190652.6188041717,119.28600405679514
566572.1275805988,4190652.654057958,119.28093306288032
566572.038166604,4190652.6935442244,119.27586206896552
566571.9488212387,4190652.724565535,119.27079107505071
566571.8593214599,4190652.774632996,119.2657200811359
566571.7700275653,4190652.7993055927,119.2606490872211
566571.6806135739,4190652.8387918617,119.25557809330628
566571.5913025257,4190652.8655806994,119.25050709939148
566571.50192285,4190652.900834493,119.24543610547667
566571.4124402329,4190652.94878572,119.24036511156187
566571.3230090879,4190652.9903882314,119.23529411764706
566571.2336808856,4190653.019293311,119.23022312373226
566571.1443355271,4190653.050314632,119.22515212981745
566571.0549558555,4190653.0855684304,119.22008113590263
566570.9655761844,4190653.1208222285,119.21501014198783
566570.8761621984,4190653.1603085077,119.20993914807302
566570.7867996859,4190653.193446069,119.20486815415822
566570.6975058015,4190653.218118678,119.1997971602434
566570.6081432904,4190653.251256243,119.1947261663286
566570.5187636233,4190653.2865100466,119.1896551724138
566570.429452584,4190653.3132988946,119.18458417849898
566570.3400386049,4190653.352785179,119.17951318458418
566570.2506760968,4190653.3859227477,119.17444219066937
566570.1613307461,4190653.416944079,119.16937119675457
566570.0719167695,4190653.456430365,119.16430020283975
566569.982588577,4190653.4853354585,119.15922920892496
566569.8931574452,4190653.526937986,119.15415821501014
566569.8038978806,4190653.547378126,119.14908722109533
566569.7145525335,4190653.5783994608,119.14401622718053
566569.6251900306,4190653.611537035,119.13894523326572
566569.535947624,4190653.629860941,119.13387423935092
566569.44658512,4190653.662998517,119.1288032454361
566569.3571539931,4190653.70460105,119.1237322515213
566569.2678772754,4190653.727157434,119.11866125760649
566569.1784461502,4190653.7687599696,119.11359026369169
566569.0891351207,4190653.795548835,119.10851926977688
566568.9997726227,4190653.828686417,119.10344827586206
566568.910478751,4190653.8533590436,119.09837728194726
566568.8211334108,4190653.8843803876,119.09330628803245
566568.7318395402,4190653.909053017,119.08823529411765
566568.6424942012,4190653.9400743633,119.08316430020284
566568.553097392,4190653.977444428,119.07809330628803
566568.4638206795,4190654.000000821,119.07302231237323
566568.3744581863,4190654.0331384097,119.06795131845841
566568.2851814751,4190654.055694806,119.06288032454361
566568.1958532957,4190654.0845999173,119.0578093306288
566568.1065422732,4190654.111388793,119.052738336714
566568.0172140951,4190654.1402939083,119.04766734279919
566567.9279030737,4190654.1670827847,119.04259634888439
566567.8386435213,4190654.187522946,119.03752535496957
566567.7491780964,4190654.233357975,119.03245436105476
566567.659935699,4190654.2516818983,119.02738336713996
566567.5706246801,4190654.27847078,119.02231237322515
566567.4813136618,4190654.3052596617,119.01724137931035
566567.3920541122,4190654.325699827,119.01217038539554
566567.3027087831,4190654.3567211884,119.00709939148074
566567.2134149226,4190654.381393835,119.00202839756592
566567.1240524389,4190654.4145314363,118.99695740365111
566567.0348100471,4190654.4328553677,118.99188640973631
566566.9455505001,4190654.45329554,118.9868154158215
566566.8562051742,4190654.4843169046,118.9817444219067
566566.7669456281,4190654.504757078,118.97667342799188
566566.6775831477,4190654.537894686,118.97160243407708
566566.5883064469,4190654.560451099,118.96653144016227
566566.4990469024,4190654.580891274,118.96146044624746
566566.409735891,4190654.607680168,118.95638945233266
566566.3204248805,4190654.634469062,118.95131845841784
566566.2310624011,4190654.667606674,118.94624746450305
566566.1418028587,4190654.688046853,118.94117647058823
566566.0525604724,4190654.7063707956,118.93610547667343
566565.9633009309,4190654.7268109764,118.93103448275862
566565.8740413899,4190654.7472511604,118.92596348884382
566565.7846617603,4190654.782505014,118.920892494929
566565.6954879982,4190654.792364005,118.9158215010142
566565.6061083698,4190654.8276178637,118.9107505070994
566565.5170032305,4190654.8290118994,118.90567951318458
566565.4275721369,4190654.870614474,118.90060851926978
566565.3383469076,4190654.886822186,118.89553752535497
566565.2491045254,4190654.905146138,118.89046653144017
566565.1598621437,4190654.923470088,118.88539553752535
566565.0705682962,4190654.9481427567,118.88032454361054
566564.9813259153,4190654.9664667104,118.87525354969574
566564.8920320689,4190654.9911393826,118.87018255578093
566564.8027725336,4190655.011579575,118.86511156186613
566564.713461533,4190655.038368488,118.86004056795132
566564.6242877751,4190655.04822749,118.85496957403652
566564.5349596202,4190655.077132642,118.8498985801217
566564.4456829294,4190655.099689079,118.84482758620689
566564.3565263278,4190655.107431845,118.83975659229209
566564.2672839505,4190655.1257558055,118.83468559837728
566564.1780415735,4190655.144079768,118.82961460446248
566564.0887305764,4190655.1708686873,118.82454361054766
566563.9994710453,4190655.19130889,118.81947261663286
566563.9102115147,4190655.2117490936,118.81440162271805
566563.8210034497,4190655.225840582,118.80933062880325
566563.731795385,4190655.239932071,118.80425963488844
566563.6425015456,4190655.264604755,118.79918864097363
566563.5533621018,4190655.270231292,118.79411764705883
566563.4641197282,4190655.2885552617,118.78904665314401
566563.3749116649,4190655.302646755,118.78397565922921
566563.2856521371,4190655.3230869663,118.7789046653144
566563.1963411451,4190655.349875894,118.7738336713996
566563.1072188552,4190655.353386197,118.76876267748479
566563.0179421739,4190655.375942649,118.76369168356997
566562.9286998027,4190655.394266625,118.75862068965517
566562.8394402772,4190655.4147068406,118.75354969574036
566562.7501807521,4190655.4351470554,118.74847870182556
566562.66110993,4190655.432308648,118.74340770791075
566562.5718504057,4190655.452748865,118.73833671399595
566562.4826595006,4190655.4647241295,118.73326572008114
566562.3933142035,4190655.4957455425,118.72819472616632
566562.3041061446,4190655.509837048,118.72312373225152
566562.2149495499,4190655.5175798377,118.71805273833671
566562.1257757986,4190655.5274388664,118.71298174442191
566562.036499122,4190655.549995329,118.7079107505071
566561.9472567552,4190655.5683193156,118.7028397565923
566561.8581516254,4190655.5697133937,118.69776876267748
566561.7688921046,4190655.59015362,118.69269776876268
566561.6797183569,4190655.600012655,118.68762677484787
566561.5905274551,4190655.6119879284,118.68255578093306
566561.5013022445,4190655.6281956797,118.67748478701826
566561.4120941886,4190655.642287195,118.67241379310344
566561.3229204421,4190655.652146233,118.66734279918865
566561.2336952302,4190655.668353988,118.66227180527383
566561.144555793,4190655.6739805494,118.65720081135903
566561.0552962753,4190655.6944207856,118.65212981744422
566560.9661396842,4190655.7021635883,118.6470588235294
566560.8769316303,4190655.716255108,118.6419878296146
566560.7877921938,4190655.721881674,118.6369168356998
566560.6986012948,4190655.7338569574,118.631845841785
566560.6094447045,4190655.7415997647,118.62677484787018
566560.52027096,4190655.751458812,118.62170385395538
566560.4310285992,4190655.769782814,118.61663286004057
566560.3418891637,4190655.7754093856,118.61156186612575
566560.2526811118,4190655.7895009127,118.60649087221095
566560.1634559061,4190655.8057086784,118.60141987829614
566560.0743679337,4190655.804986536,118.59634888438134
566559.9851770367,4190655.8169618263,118.59127789046653
566559.8960032918,4190655.8268208816,118.58620689655173
566559.8068467034,4190655.834563696,118.58113590263692
566559.7177587313,4190655.8338415576,118.57606490872212
566559.6284992193,4190655.8542818073,118.5709939148073
566559.5394284014,4190655.851443432,118.56592292089249
566559.4502031979,4190655.867651207,118.56085192697769
566559.3610466105,4190655.875394026,118.55578093306288
566559.2718900234,4190655.883136847,118.55070993914808
566559.1826819747,4190655.8972283863,118.54563894523326
566559.093645465,4190655.8901575385,118.54056795131847
566559.0044374145,4190655.9042490777,118.53549695740365
566558.9152636742,4190655.914108143,118.53042596348884
566558.8260727803,4190655.926083447,118.52535496957404
566558.7370362707,4190655.919012601,118.52028397565923
566558.6479311459,4190655.9204067145,118.51521298174443
566558.5588088675,4190655.9239170654,118.51014198782961
566558.4695150522,4190655.9485898046,118.50507099391481
566558.3804956962,4190655.939402726,118.5
566558.2913219573,4190655.9492617985,118.49492900608519
566558.2022339866,4190655.948539675,118.48985801217039
566558.1130259407,4190655.962631224,118.48478701825557
566558.0238693537,4190655.970374059,118.47971602434077
566557.9347299227,4190655.9760006573,118.47464503042596
566557.8456762594,4190655.9710460613,118.46957403651116
566557.7566054426,4190655.9682077034,118.46450304259635
566557.6674488584,4190655.9759505433,118.45943204868155
566557.5782408138,4190655.990042099,118.45436105476674
566557.4890842299,4190655.99778494,118.44929006085192
566557.4000991805,4190655.9843653934,118.44421906693712
566557.3108911365,4190655.9984569536,118.43914807302231
566557.22182032,4190655.995618601,118.43407707910751
566557.13268089,4190656.001245207,118.4290060851927
566557.0435243067,4190656.008988053,118.42393509127788
566556.9543334171,4190656.020963378,118.41886409736308
566556.8653655205,4190656.0054275976,118.41379310344827
566556.7762089376,4190656.0131704463,118.40872210953347
566556.6872410383,4190655.997634668,118.40365111561866
566556.598032996,4190656.0117262355,118.39858012170386
566556.5089793326,4190656.0067716544,118.39350912778905
566556.4198399034,4190656.0123982667,118.38843813387425
566556.3306490149,4190656.024373598,118.38336713995943
566556.2415781985,4190656.021535259,118.37829614604462
566556.1524902289,4190656.020813159,118.37322515212982
566556.0634365656,4190656.0158585813,118.368154158215
566555.974365749,4190656.013020245,118.3630831643002
566555.8852263204,4190656.0186468647,118.3580121703854
566555.7961211955,4190656.0200410057,118.3529411764706
566555.7070503791,4190656.0172026735,118.34787018255578
566555.6179967155,4190656.0122481002,118.34279918864097
566555.5288744401,4190656.0157584865,118.33772819472617
566555.4397864705,4190656.0150363934,118.33265720081135
566555.3507328068,4190656.0100818234,118.32758620689656
566555.2616619902,4190656.0072434945,118.32251521298174
566555.1725740207,4190656.0065214057,118.31744421906694
566555.0834517454,4190656.0100317937,118.31237322515213
566554.9943809288,4190656.0071934676,118.30730223123732
566554.9053272648,4190656.0022389046,118.30223123732252
566554.816239293,4190656.0015168195,118.2971602434077
566554.7272542398,4190655.9880973008,118.2920892494929
566554.6381491176,4190655.989491455,118.28701825557809
566554.549164064,4190655.976071941,118.28194726166329
566554.4600589415,4190655.977466098,118.27687626774848
566554.3710395824,4190655.968279063,118.27180527383368
566554.2818315441,4190655.9823706537,118.26673427991886
566554.1928807952,4190655.964718666,118.26166328600405
566554.1037413677,4190655.9703453025,118.25659229208925
566554.014653398,4190655.9696232267,118.25152129817444
566553.9256168858,4190655.962552435,118.24645030425964
566553.8366832884,4190655.9427842097,118.24137931034483
566553.7475438609,4190655.948410853,118.23630831643003
566553.6585073484,4190655.9413400632,118.23123732251521
566553.5695051405,4190655.930036797,118.2261663286004
566553.4803828633,4190655.9335472034,118.2210953346856
566553.3913806551,4190655.922243939,118.21602434077079
566553.3023098373,4190655.919405632,118.21095334685599
566553.2133076289,4190655.9081023703,118.20588235294117
566553.1242368108,4190655.905264063,118.20081135902637
566553.0353032112,4190655.885495848,118.19574036511156
566552.9461637838,4190655.8911225004,118.19066937119675
566552.8571272701,4190655.8840517197,118.18559837728195
566552.7681250607,4190655.8727484625,118.18052738336714
566552.6791056988,4190655.863561445,118.17545638945234
566552.5901034869,4190655.852258189,118.17038539553752
566552.5010326682,4190655.84941989,118.16531440162272
566552.4119961536,4190655.8423491144,118.16024340770791
566552.3229424871,4190655.8373945784,118.15517241379311
566552.2340088849,4190655.8176263706,118.1501014198783
566552.1449552178,4190655.8126718393,118.14503042596348
566552.0559187029,4190655.8056010655,118.13995943204868
566551.9668650356,4190655.8006465333,118.13488843813387
566551.8778456723,4190655.791459524,118.12981744421907
566551.7889120687,4190655.7716913233,118.12474645030426
566551.6998927026,4190655.7625043164,118.11967545638946
566551.6108561867,4190655.7554335482,118.11460446247465
566551.5218882784,4190655.7398978276,118.10953346855983
566551.4328003065,4190655.7391757783,118.10446247464503
566551.3438495494,4190655.721523821,118.09939148073022
566551.2548130329,4190655.714453057,118.09432048681542
566551.1657593644,4190655.7094985344,118.0892494929006
566551.0768429101,4190655.687614101,118.0841784989858
566550.9877892412,4190655.68265958,118.079107505071
566550.8988213311,4190655.6671238653,118.07403651115618
566550.8098705723,4190655.6494719135,118.06896551724138
566550.720748296,4190655.65298235,118.06389452332657
566550.6318661434,4190655.626865444,118.05882352941177
566550.5427953221,4190655.624027167,118.05375253549695
566550.4538617138,4190655.6042589797,118.04868154158216
566550.364842347,4190655.595071987,118.04361054766734
566550.2759087357,4190655.575303801,118.03853955375254
566550.18690652,4190655.5640005716,118.03346855983773
566550.0979386072,4190655.5484648664,118.02839756592292
566550.008936391,4190655.537161641,118.02332657200812
566549.9198998716,4190655.5300908904,118.0182555780933
566549.830897655,4190655.518787666,118.0131845841785
566549.741964044,4190655.4990194854,118.00811359026369
566549.6530132811,4190655.4813675466,118.00304259634889
566549.5640968208,4190655.45948313,117.99797160243408
566549.475008846,4190655.458761102,117.99290060851926
566549.3861438368,4190655.430527971,117.98782961460446
566549.2971416186,4190655.4192247526,117.98275862068965
566549.2082766105,4190655.3909916226,117.97768762677485
566549.1192743916,4190655.3796884054,117.97261663286004
566549.0302550212,4190655.370501429,117.96754563894524
566548.9412871043,4190655.3549657348,117.96247464503043
566548.8522162798,4190655.3521274757,117.95740365111561
566548.763385572,4190655.319661875,117.95233265720081
566548.6744176542,4190655.3041261835,117.947261663286
566548.5854154336,4190655.292822972,117.9421906693712
566548.4964646641,4190655.275171046,117.93711967545639
566548.4075310475,4190655.25540288,117.93204868154159
566548.3186317327,4190655.2314022393,117.92697768762677
566548.2295952089,4190655.2243315093,117.92190669371197
566548.1406272892,4190655.208795824,117.91683569979716
566548.051745124,4190655.1826789463,117.91176470588235
566547.9627429015,4190655.1713757417,117.90669371196755
566547.8738607356,4190655.145258866,117.90162271805274
566547.7849271162,4190655.1254907087,117.89655172413794
566547.6959420438,4190655.112071267,117.89148073022312
566547.6070427254,4190655.0880706324,117.88640973630831
566547.5180061996,4190655.08099991,117.88133874239351
566547.4291583331,4190655.050650563,117.8762677484787
566547.3402247117,4190655.0308824093,117.8711967545639
566547.2512910899,4190655.011114256,117.86612576064908
566547.1623060155,4190654.9976948225,117.86105476673428
566547.0734581446,4190654.9673454775,117.85598377281947
566546.9844730693,4190654.9539260445,117.85091277890467
566546.8955222951,4190654.9362741355,117.84584178498986
566546.8065543701,4190654.9207384647,117.84077079107504
566546.7177579512,4190654.884040409,117.83569979716025
566546.6287900253,4190654.8685047403,117.83062880324543
566546.5398907014,4190654.8445041184,117.82555780933063
566546.4509742265,4190654.822619736,117.82048681541582
566546.3620749017,4190654.7986191153,117.81541582150102
566546.2730898237,4190654.7851996915,117.8103448275862
566546.1843105494,4190654.7463854016,117.80527383367141
566546.0952911695,4190654.7371984543,117.8002028397566
566546.0062889399,4190654.725895272,117.79513184584178
566545.9174753651,4190654.6913134633,117.79006085192698
566545.8285760374,4190654.6673128493,117.78498985801217
566545.7397110101,4190654.639079758,117.77991886409737
566545.6507602301,4190654.6214278615,117.77484787018255
566545.5618266003,4190654.6016597277,117.76977687626774
566545.4729615714,4190654.573426639,117.76470588235294
566545.3840793915,4190654.5473097907,117.75963488843813
566545.295145758,4190654.5275416607,117.75456389452333
566545.2062635772,4190654.501424814,117.74949290060852
566545.1173813958,4190654.4753079675,117.74442190669372
566545.0284477631,4190654.45553984,117.7393509127789
566544.9396856321,4190654.414609325,117.7342799188641
566544.8506662475,4190654.405422393,117.72920892494929
566544.7617669138,4190654.38142179,117.72413793103448
566544.6728504295,4190654.3595374296,117.71906693711968
566544.5840025452,4190654.3291881103,117.71399594320486
566544.4950860599,4190654.307303749,117.70892494929006
566544.4062553245,4190654.2748381947,117.70385395537525
566544.3173388381,4190654.252953836,117.69878296146045
566544.2285081014,4190654.220488285,117.69371196754564
566544.1395916141,4190654.1986039267,117.68864097363084
566544.0507437262,4190654.1682546153,117.68356997971603
566543.9619301376,4190654.1336728274,117.67849898580121
566543.8729793464,4190654.116020952,117.67342799188641
566543.784080007,4190654.092020359,117.6683569979716
566543.6951463673,4190654.0722522475,117.6632860040568
566543.6063327761,4190654.037670463,117.65821501014199
566543.517450585,4190654.011553634,117.65314401622717
566543.4285855431,4190653.9833205687,117.64807302231237
566543.3397376504,4190653.9529712657,117.64300202839756
566543.2507354091,4190653.9416681114,117.63793103448276
566543.1620075635,4190653.896505139,117.63286004056795
566543.0731425192,4190653.8682720764,117.62778904665315
566542.9842088732,4190653.848503971,117.62271805273834
566542.8953438278,4190653.8202709113,117.61764705882354
566542.8065645301,4190653.781456659,117.61257606490872
566542.7177680819,4190653.744758645,117.60750507099391
566542.6288344361,4190653.724990544,117.60243407707911
566542.539935089,4190653.700989966,117.5973630831643
566542.4511043397,4190653.6685244325,117.5922920892495
566542.3622907392,4190653.6339426627,117.58722109533468
566542.2734599884,4190653.6014771317,117.58215010141988
566542.1846120876,4190653.5711278417,117.57707910750507
566542.0957984827,4190653.536546073,117.57200811359027
566542.0068991322,4190653.512545502,117.56693711967546
566541.9180683787,4190653.4800799754,117.56186612576064
566541.8292033259,4190653.4518469265,117.55679513184585
566541.7403382724,4190653.4236138794,117.55172413793103
566541.6513703223,4190653.4080782654,117.54665314401623
566541.5626767611,4190653.3586828317,117.54158215010142
566541.4738288551,4190653.328333551,117.5365111561866
566541.3849980977,4190653.2958680294,117.5314401622718
566541.2961158919,4190653.2697512237,117.526369168357
566541.2072851332,4190653.2372857057,117.5212981744422
566541.1184886723,4190653.200587711,117.51622718052738
566541.0296750613,4190653.166005955,117.51115618661258
566540.9408100023,4190653.137772916,117.50608519269777
566540.8519277934,4190653.111656118,117.50101419878297
566540.7631484787,4190653.072841886,117.49594320486815
566540.6743348627,4190653.0382601344,117.49087221095334
566540.585452652,4190653.0121433404,117.48580121703854
566540.4965875897,4190652.983910307,117.48073022312373
566540.4078768682,4190652.9366311254,117.47565922920893
566540.3190632515,4190652.9020493766,117.47058823529412
566540.2301810383,4190652.875932586,117.4655172413793
566540.1413845692,4190652.8392345994,117.4604462474645
566540.0525538016,4190652.8067690935,117.45537525354969
566539.9637058843,4190652.7764198272,117.45030425963489
566539.874926562,4190652.7376056067,117.44523326572008
566539.7861472365,4190652.6987913875,117.44016227180528
566539.6972821683,4190652.670558362,117.43509127789046
566539.6084342482,4190652.6402090993,117.43002028397567
566539.5196720717,4190652.5992786437,117.42494929006085
566539.430772704,4190652.5752781,117.41987829614604
566539.342061972,4190652.5279989284,117.41480730223124
566539.2531454543,4190652.506114626,117.40973630831643
566539.1643832745,4190652.4651841745,117.40466531440163
566539.0756039452,4190652.4263699623,117.39959432048681
566538.9868589123,4190652.383323275,117.39452332657201
566538.898079579,4190652.3445090647,117.3894523326572
566538.8091287611,4190652.3268572437,117.3843813387424
566538.7203837257,4190652.2838105573,117.37931034482759
566538.6316386895,4190652.2407638733,117.37423935091277
566538.5428250582,4190652.206182144,117.36916835699797
566538.4539771292,4190652.1758328946,117.36409736308316
566538.3651634965,4190652.1412511677,117.35902636916836
566538.2763327146,4190652.108785681,117.35395537525355
566538.1876391196,4190652.059390285,117.34888438133873
566538.0988254845,4190652.0248085624,117.34381338742394
566538.0100804423,4190651.981761885,117.33874239350912
566537.9211982122,4190651.9556451174,117.33367139959432
566537.8323502783,4190651.925295874,117.32860040567951
566537.7436395304,4190651.878016722,117.32352941176471
